"MEMBER_ID","JTXX_ID","CYXM","CYSFZ","WHCD","ZXSZK","JKZK","CJDJ","CJLB","LDJN","YHZGX","SFSW"
"38204","23613","达知淤","220600198004144862",,,"04","三级","05","0","01","1"
"38205","23614","达朗孟","220600195703254848",,,"04","三级","01","0","01","1"
"38206","23615","达愚孟","220600195605084865",,,"04","四级","01","0","01","1"
"38207","23616","让昌府","220600196306034862",,,"04","二级","01","0","01","1"
"38208","23617","错小凑","220600196809014863",,,"04","三级","01","0","01","1"
"38209","23618","达硝","220600197908064860",,,"04","三级","06","0","01","1"
"3821","1463","达横英","341502196212175301",,,"04","二级","01","4","02","1"
"38210","23619","让滤川","220600193908114866",,,"04","三级","01","0","01","1"
"38211","23620","班苗英","220600193312194850",,,"04","三级","01","0","01","1"
"38212","23621","利府流","220600193507294851",,,"04","二级","01","0","01","1"
"38213","23622","初府茂","220600195203104851",,,"04","四级","01","0","01","1"
"38214","23623","野愤绣","220600194505044853",,,"04","三级","01","0","01","1"
"38215","23624","孛伤啃","220600193104214861",,,"04","二级","01","0","01","1"
"38216","23625","坚竞流","22060019660521488X",,,"04","三级","01","0","01","1"
"38217","23626","让筋府","220600195302284843",,,"04","四级","01","0","01","1"
"38218","23627","达伤","220600199501044867",,,"04","二级","06","0","01","1"
"38219","23628","孛缺英","220600194903044859",,,"04","三级","01","0","01","1"
"3822","1464","丛沸栽","341502197912275367",,,"04","一级","07","3","01","1"
"38220","23629","利活英","220600194109104850",,,"04","四级","01","0","01","1"
"38221","23630","达莫府","220600197410064863",,,"04","二级","01","0","01","1"
"39084","24493","达惶局","22060019760610904X",,,"04","二级","04","0","01","1"
"39085","24494","达霹","220600199108099060",,,"04","二级","01","0","01","1"
"39086","24495","达棉惶","220600197111049049",,,"04","二级","01","0","01","1"
"39087","24496","达局摊","220600195912309067",,,"04","二级","01","0","01","1"
"39088","24497","丛绣流","220600197001091852",,,"04","三级","01","0","01","1"
"39388","24797","尔锯英","220600194008311156",,,"04","三级","01","0","01","1"
"39389","24798","针拿拿","220600195604121169",,,"04","二级","03","0","01","1"
"3939","1523","镇婪花","34150219660819535X",,,"01",,,"2","12","1"
"39390","24799","尔姥绣","220600195307151150",,,"04","二级","01","0","01","1"
"39391","24800","孛锯姥","220600196409231156",,,"04","三级","05","0","01","1"
"39392","24801","班锯艳","220600197112011165",,,"04","三级","05","0","01","1"
"39393","24802","尔禹府","22060019521124116X",,,"04","二级","01","0","01","1"
"39394","24803","印吼流","220600195602151102",,,"04","二级","02","0","01","1"
"39395","24804","穆诡英","220600197205241154",,,"04","三级","02","0","01","1"
"39396","24805","翁融围","220600194011131164",,,"04","三级","01","0","01","1"
"39397","24806","其制惶","220600197707111149",,,"04","四级","01","0","01","1"
"39965","25374","贾筋姥","220600195106099704",,,"04","四级","01","0","01","1"
"39966","25375","娄小保","220600197208049758",,,"04","四级","01","0","01","1"
"39967","25376","贾逐府","220600196511229765",,,"04","三级","01","0","01","1"
"39968","25377","吕柬涸","220600200803289769",,,"04","三级","02","0","01","1"
"39969","25378","长珧","220600199305119761",,,"04","二级","05","0","01","1"
"3997","1546","镇福睿","341502201807225367",,"01","01",,,"5","07","1"
"39970","25379","长桃蕴","220600196411069741",,,"04","二级","01","0","01","1"
"39971","25380","贾质府","220600195801279766",,,"04","四级","01","0","01","1"
"39972","25381","恽筋姥","220600194907019757",,,"04","一级","04","0","01","1"
"39973","25382","麴阳牛府","220600196607039763",,,"04","三级","01","0","01","1"
"39974","25383","寇小融","220600196712289764",,,"04","二级","01","0","01","1"
"39975","25384","野诡英","220600194204289750",,,"04","四级","04","0","01","1"
"39976","25385","允姥费","220600195106099755",,,"04","四级","01","0","01","1"
"39977","25386","寇嗓砍","220600197207019741",,,"04","三级","01","0","01","1"
"39978","25387","坚长英","220600196110209755",,,"04","四级","01","0","01","1"
"39979","25388","功毡府","220600196709119748",,,"04","四级","04","0","01","1"
"3998","1546","镇福何","341502202006235359",,"01","01",,,"5","08","1"
"39980","25389","功毡发","220600194111099763",,,"04","四级","01","0","01","1"
"39981","25390","伟惶宙","220600195201129764",,,"04","四级","06","0","01","1"
"39982","25391","允怯姥","220600192701039753",,,"04","二级","01","0","01","1"
"39983","25392","吕嵌姥","220600197212299792",,,"04","四级","01","0","01","1"
"39984","25393","寇建顾","220600196112309768",,,"04","二级","01","0","01","1"
"39985","25394","善课","220600199510059761",,,"04","二级","01","0","01","1"
"39986","25395","初诡英","220600194912199756",,,"04","三级","01","0","01","1"
"39987","25396","利苗花","220600194906189754",,,"04","三级","01","0","01","1"
"39988","25397","阿苗英","22060019431117975X",,,"04","二级","01","0","01","1"
"39989","25398","麴阳圣英","220600193310249758",,,"04","二级","01","0","01","1"
"3999","1547","镇惶悬","341502194503205364",,,"02",,,"5","01","1"
"39990","25399","穆牛府","220600197002259768",,,"04","三级","01","0","01","1"
"39991","25400","寇应召","220600194305259761",,,"04","二级","01","0","01","1"
"39992","25401","宓夕蕴","220600193209289763",,,"04","二级","04","0","01","1"
"39993","25402","励壕蕴","220600194104029767",,,"04","四级","01","0","01","1"
"39994","25403","吕再惶","220600193209229752",,,"04","三级","01","0","01","1"
"39995","25404","善浊卿","220600200301289769",,,"04","一级","01","0","01","1"
"39996","25405","长游羌","220600197502079763",,,"04","四级","01","0","01","1"
"39997","25406","其流英","220600194811169750",,,"04","三级","05","0","01","1"
"39998","25407","寇鸣","22060019900825975X",,,"04","二级","02","0","01","1"
"39999","25408","寇了","220600199202239760",,,"04","四级","01","0","01","1"
"4","1","吕兹裂","341502200804213745",,"04","01",,,"5","03","1"
"40","18","镇壕苗","341502196405040358",,,"01",,,"2","12","1"
"400","161","镇饶伤","341502195611020361",,,"01",,,"3","01","1"
"4000","1548","江锯府","341502197206045361",,,"04","二级","02","3","01","1"
"40000","25409","吕圣英","220600193508159758",,,"04","二级","01","0","01","1"
"40001","25410","初搜流","220600194409109709",,,"04","二级","02","0","01","1"
"4289","1660","麴样知围","341502200602129764",,"06","01",,,"5","03","1"
"42890","28299","国渝么","341502195412055342",,,"04","二级","01","0","01","1"
"42891","28300","谬小唉","341502198304265346",,,"04","二级","02","0","01","1"
"42892","28301","班绣英","341502193302125355",,,"04","三级","01","0","01","1"
"42893","28302","镇贤艳","341502195911175349",,,"04","四级","02","0","01","1"
"42894","28303","吕筋流","220600197006204350",,,"04","四级","03","0","01","1"
"42895","28304","贾慌英","34150219660325535X",,,"04","二级","07","0","01","1"
"42896","28305","恽吼发","341502193901135360",,,"04","四级","05","0","01","1"
"42897","28306","国佣谴","341502200702165308",,,"04","二级","07","0","01","1"
"42898","28307","云胳府","341502197307075340",,,"04","四级","01","0","01","1"
"42899","28308","熊绣谅","34150219340217535X",,,"04","四级","04","0","01","1"
"429","171","尔叹睿","34150220090821374X",,"03","01",,,"5","07","1"
"4290","1661","麴样毡府","341502196809279760",,,"02",,,"3","01","1"
"42900","28309","尔搀襄","34150219520621535X",,,"04","三级","01","0","01","1"
"42901","28310","丛襄造","341502194105105341",,,"04","二级","05","0","01","1"
"42902","28311","班恩花","341502196008125358",,,"04","三级","02","0","01","1"
"37134","22543","吕保唁","220600196901223166",,,"04","二级","04","0","01","1"
"37135","22544","长凉府","220600197007043165",,,"04","四级","01","0","01","1"
"37136","22545","初栖兹","220600195604243174",,,"04","四级","01","0","01","1"
"37137","22546","力筋犍","220600197102153178",,,"04","三级","01","0","01","1"
"37138","22547","熊衰英","220600194504103153",,,"04","二级","05","0","01","1"
"37139","22548","力昌府","22060019601126314X",,,"04","二级","02","0","01","1"
"3714","1421","娄毡府","341502196811045330",,,"01",,,"2","01","1"
"37140","22549","长哎流","220600194009193155",,,"04","三级","01","0","01","1"
"37141","22550","吕胜逞","220600194808143146",,,"04","二级","05","0","01","1"
"37142","22551","卷筋流","22060019511230310X",,,"04","四级","01","0","01","1"
"37143","22552","吕活府","220600195911143149",,,"04","二级","04","0","01","1"
"37144","22553","初兹涸","220600200905263164",,,"04","三级","02","0","01","1"
"37145","22554","吕恋绣","220600196312193157",,,"04","三级","07","0","01","1"
"37146","22555","长毡伤","220600197206283145",,,"04","三级","06","0","01","1"
"37147","22556","吕衰晶","220600196409173179",,,"04","三级","01","0","01","1"
"37148","22557","吕顽膜","220600194103023160",,,"04","三级","01","0","01","1"
"37149","22558","初昌伤","22060019480616316X",,,"04","二级","03","0","01","1"
"3715","1421","卷健襄","341502197404262156",,,"04","四级","01","3","02","1"
"37150","22559","贾筋英","220600194801213156",,,"04","四级","01","0","01","1"
"37151","22560","长苑搪","220600195104183160",,,"04","四级","01","0","01","1"
"37152","22561","长唧钮","220600194407233159",,,"04","四级","01","0","01","1"
"37153","22562","野衰筋","220600194203283154",,,"04","三级","01","0","01","1"
"37154","22563","吕立譬","220600197011303142",,,"04","三级","01","0","01","1"
"37155","22564","长凉灼","220600195303233159",,,"04","四级","01","0","01","1"
"37156","22565","吕嵌孟","220600193607203160",,,"04","四级","01","0","01","1"
"37157","22566","吕莫府","220600196206053169",,,"04","二级","01","0","01","1"
"37158","22567","吕融膜","22060019420429316X",,,"04","二级","01","0","01","1"
"37159","22568","吕拿灼","220600195303113149",,,"04","四级","01","0","01","1"
"3716","1421","娄知坷","341502200311195366",,"08","01",,,"5","03","1"
"37160","22569","吕寐兹","220600195310153106",,,"04","三级","01","0","01","1"
"37161","22570","丛知譬","220600198410143160",,,"04","二级","02","0","01","1"
"37162","22571","吕肖雁","220600200801283101",,,"04","四级","03","0","01","1"
"37163","22572","长小惶","220600196707133132",,,"04","三级","05","0","01","1"
"37164","22573","力菠惫","22060019780503436X",,,"04","二级","07","0","01","1"
"37165","22574","国锯襄","220600195604213100",,,"04","四级","01","0","01","1"
"37166","22575","吕哎府","220600195905023175",,,"04","四级","01","0","01","1"
"37167","22576","吕崔购","220600195006243166",,,"04","三级","01","0","01","1"
"37168","22577","孛呻苗","220600196302133185",,,"04","二级","01","0","01","1"
"37169","22578","吕贤孟","220600197301103122",,,"04","四级","01","0","01","1"
"3717","1422","尔凑伤","341502197312055360",,,"02",,,"3","01","1"
"37170","22579","律已譬","220600199405263154",,,"04","三级","01","0","01","1"
"37171","22580","孛凑府","220600197808273147",,,"04","三级","01","0","01","1"
"37172","22581","律卒棠","220600200807303169",,,"04","二级","01","0","01","1"
"37173","22582","律请","220600198411113107",,,"04","四级","01","0","01","1"
"37174","22583","闻恩流","220600195508033150",,,"04","二级","02","0","01","1"
"37175","22584","律局惶","220600194803103161",,,"04","三级","01","0","01","1"
"37176","22585","熊蚀苗","22060019780625310X",,,"04","三级","01","0","01","1"
"37177","22586","熊锯肋","220600194308163124",,,"04","二级","01","0","01","1"
"37178","22587","熊小仰","220600196509213166",,,"04","四级","01","0","01","1"
"37179","22588","律惶英","220600192004163150",,,"04","二级","01","0","01","1"
"3718","1422","伟筋绣","341502198310246109",,,"04","三级","02","3","02","1"
"37180","22589","贾却流","220600194702183158",,,"04","三级","01","0","01","1"
"37930","23339","吕帅英","220600196212273352",,,"04","二级","02","0","01","1"
"37182","22591","律莫英","220600195908043518",,,"04","三级","01","0","01","1"
"37183","22592","贾肋惶","220600194103303162",,,"04","二级","04","0","01","1"
"37184","22593","坚绣英","220600194504093100",,,"04","三级","01","0","01","1"
"37185","22594","贾滤府","220600197406203138",,,"04","三级","05","0","01","1"
"37186","22595","孛孟秀","220600193912013160",,,"04","三级","01","0","01","1"
"37187","22596","长长伤","220600195505193175",,,"04","二级","04","0","01","1"
"37188","22597","律莫府","220600196401173174",,,"04","四级","01","0","01","1"
"37189","22598","熊挚了","220600200003273160",,,"04","二级","01","0","01","1"
"37931","23340","郦衣娘","220600194801303362",,,"04","二级","01","0","01","1"
"37932","23341","坚襄苗","22060019970608335X",,,"04","二级","02","0","01","1"
"37933","23342","麴样譬惶","220600195112243362",,,"04","二级","01","0","01","1"
"37934","23343","达兹恨","220600200308083165",,,"04","二级","04","0","01","1"
"37935","23344","宋诡府","220600196211123168",,,"04","二级","01","0","01","1"
"37936","23345","律譬","220600198912153369",,,"04","二级","03","0","01","1"
"37937","23346","丰恩府","220600196512233168",,,"04","三级","01","0","01","1"
"37938","23347","律嵌府","220600196407273360",,,"04","二级","01","0","01","1"
"37939","23348","吕廉英","220600195302243355",,,"04","三级","01","0","01","1"
"3794","1450","丛锐府","341502196312195369",,,"04","三级","01","5","01","1"
"37940","23349","律苗英","220600194708133354",,,"04","三级","01","0","01","1"
"37941","23350","律嵌壕","220600198403213351",,,"04","二级","02","0","01","1"
"37942","23351","裴副灼","220600194608253359",,,"04","三级","05","0","01","1"
"37943","23352","允芝逞","220600194704053365",,,"04","四级","01","0","01","1"
"37944","23353","丰活哲","220600194610083360",,,"04","三级","01","0","01","1"
"37945","23354","允棉流","220600193905163355",,,"04","四级","01","0","01","1"
